department,year,base,unit,count
環境都市デザイン工学科,2011,私立,学科,0
環境都市デザイン工学科,2011,私立,学級,0
環境都市デザイン工学科,2011,計,学科,1
環境都市デザイン工学科,2011,計,学級,1
都市環境デザイン工学科,2011,国立,学科,1
都市環境デザイン工学科,2011,国立,学級,1
都市環境デザイン工学科,2011,公立,学科,0
都市環境デザイン工学科,2011,公立,学級,0
都市環境デザイン工学科,2011,私立,学科,0
都市環境デザイン工学科,2011,私立,学級,0
都市環境デザイン工学科,2011,計,学科,1
都市環境デザイン工学科,2011,計,学級,1
環境・建設工学科,2011,国立,学科,1
環境・建設工学科,2011,国立,学級,1
環境・建設工学科,2011,公立,学科,0
環境・建設工学科,2011,公立,学級,0
環境・建設工学科,2011,私立,学科,0
環境・建設工学科,2011,私立,学級,0
環境・建設工学科,2011,計,学科,1
環境・建設工学科,2011,計,学級,1
建設システム工学科,2011,国立,学科,2
建設システム工学科,2011,国立,学級,2
建設システム工学科,2011,公立,学科,0
建設システム工学科,2011,公立,学級,0
建設システム工学科,2011,私立,学科,0
建設システム工学科,2011,私立,学級,0
建設システム工学科,2011,計,学科,2
建設システム工学科,2011,計,学級,2
都市システム工学科,2011,国立,学科,1
都市システム工学科,2011,国立,学級,1
都市システム工学科,2011,公立,学科,0
都市システム工学科,2011,公立,学級,0
都市システム工学科,2011,私立,学科,0
都市システム工学科,2011,私立,学級,0
都市システム工学科,2011,計,学科,1
都市システム工学科,2011,計,学級,1
建設環境工学科,2011,国立,学科,3
建設環境工学科,2011,国立,学級,3
建設環境工学科,2011,公立,学科,0
建設環境工学科,2011,公立,学級,0
建設環境工学科,2011,私立,学科,0
建設環境工学科,2011,私立,学級,0
建設環境工学科,2011,計,学科,3
建設環境工学科,2011,計,学級,3
都市工学科,2011,国立,学科,0
都市工学科,2011,国立,学級,0
都市工学科,2011,公立,学科,1
都市工学科,2011,公立,学級,1
都市工学科,2011,私立,学科,0
都市工学科,2011,私立,学級,0
都市工学科,2011,計,学科,1
都市工学科,2011,計,学級,1
建築デザイン学科,2011,国立,学科,1
建築デザイン学科,2011,国立,学級,1
建築デザイン学科,2011,公立,学科,0
建築デザイン学科,2011,公立,学級,0
建築デザイン学科,2011,私立,学科,0
建築デザイン学科,2011,私立,学級,0
建築デザイン学科,2011,計,学科,1
建築デザイン学科,2011,計,学級,1
建築社会デザイン工学科,2011,国立,学科,1
建築社会デザイン工学科,2011,国立,学級,1
建築社会デザイン工学科,2011,公立,学科,0
建築社会デザイン工学科,2011,公立,学級,0
建築社会デザイン工学科,2011,私立,学科,0
建築社会デザイン工学科,2011,私立,学級,0
建築社会デザイン工学科,2011,計,学科,1
建築社会デザイン工学科,2011,計,学級,1
社会基盤工学科,2011,国立,学科,0
社会基盤工学科,2011,国立,学級,0
社会基盤工学科,2011,公立,学科,0
社会基盤工学科,2011,公立,学級,0
社会基盤工学科,2011,私立,学科,0
社会基盤工学科,2011,私立,学級,0
社会基盤工学科,2011,計,学科,0
社会基盤工学科,2011,計,学級,0
航空工学科,2011,国立,学科,0
航空工学科,2011,国立,学級,0
航空工学科,2011,公立,学科,0
航空工学科,2011,公立,学級,0
航空工学科,2011,私立,学科,0
航空工学科,2011,私立,学級,0
航空工学科,2011,計,学科,0
航空工学科,2011,計,学級,0
航空機体工学科,2011,国立,学科,0
航空機体工学科,2011,国立,学級,0
航空機体工学科,2011,公立,学科,0
航空機体工学科,2011,公立,学級,0
航空機体工学科,2011,私立,学科,0
航空機体工学科,2011,私立,学級,0
航空機体工学科,2011,計,学科,0
航空機体工学科,2011,計,学級,0
航空原動機工学科,2011,国立,学科,0
航空原動機工学科,2011,国立,学級,0
航空原動機工学科,2011,公立,学科,0
航空原動機工学科,2011,公立,学級,0
航空原動機工学科,2011,私立,学科,0
航空原動機工学科,2011,私立,学級,0
航空原動機工学科,2011,計,学科,0
航空原動機工学科,2011,計,学級,0
印刷工学科,2011,国立,学科,0
印刷工学科,2011,国立,学級,0
印刷工学科,2011,公立,学科,0
印刷工学科,2011,公立,学級,0
印刷工学科,2011,私立,学科,0
印刷工学科,2011,私立,学級,0
印刷工学科,2011,計,学科,0
印刷工学科,2011,計,学級,0
グラフィック工学科,2011,国立,学科,0
グラフィック工学科,2011,国立,学級,0
グラフィック工学科,2011,公立,学科,0
グラフィック工学科,2011,公立,学級,0
グラフィック工学科,2011,私立,学科,0
グラフィック工学科,2011,私立,学級,0
グラフィック工学科,2011,計,学科,0
グラフィック工学科,2011,計,学級,0
ビジュアル情報工学科,2011,国立,学科,0
ビジュアル情報工学科,2011,国立,学級,0
ビジュアル情報工学科,2011,公立,学科,0
ビジュアル情報工学科,2011,公立,学級,0
ビジュアル情報工学科,2011,私立,学科,0
ビジュアル情報工学科,2011,私立,学級,0
ビジュアル情報工学科,2011,計,学科,0
ビジュアル情報工学科,2011,計,学級,0
工業意匠学科,2011,国立,学科,0
工業意匠学科,2011,国立,学級,0
工業意匠学科,2011,公立,学科,0
工業意匠学科,2011,公立,学級,0
工業意匠学科,2011,私立,学科,0
工業意匠学科,2011,私立,学級,0
工業意匠学科,2011,計,学科,0
工業意匠学科,2011,計,学級,0
工業デザイン学科,2011,国立,学科,0
工業デザイン学科,2011,国立,学級,0
工業デザイン学科,2011,公立,学科,0
工業デザイン学科,2011,公立,学級,0
工業デザイン学科,2011,私立,学科,0
工業デザイン学科,2011,私立,学級,0
工業デザイン学科,2011,計,学科,0
工業デザイン学科,2011,計,学級,0
デザイン工学科,2011,国立,学科,0
デザイン工学科,2011,国立,学級,0
デザイン工学科,2011,公立,学科,0
デザイン工学科,2011,公立,学級,0
デザイン工学科,2011,私立,学科,0
デザイン工学科,2011,私立,学級,0
デザイン工学科,2011,計,学科,0
デザイン工学科,2011,計,学級,0
デザイン学科,2011,国立,学科,0
デザイン学科,2011,国立,学級,0
デザイン学科,2011,公立,学科,0
デザイン学科,2011,公立,学級,0
デザイン学科,2011,私立,学科,1
デザイン学科,2011,私立,学級,1
デザイン学科,2011,計,学科,1
デザイン学科,2011,計,学級,1
インダストリアルデザイン工学科,2011,国立,学科,0
インダストリアルデザイン工学科,2011,国立,学級,0
インダストリアルデザイン工学科,2011,公立,学科,0
インダストリアルデザイン工学科,2011,公立,学級,0
インダストリアルデザイン工学科,2011,私立,学科,0
インダストリアルデザイン工学科,2011,私立,学級,0
インダストリアルデザイン工学科,2011,計,学科,0
インダストリアルデザイン工学科,2011,計,学級,0
総合工学システム学科,2011,国立,学科,0
総合工学システム学科,2011,国立,学級,0
総合工学システム学科,2011,公立,学科,1
総合工学システム学科,2011,公立,学級,5
総合工学システム学科,2011,私立,学科,0
総合工学システム学科,2011,私立,学級,0
総合工学システム学科,2011,計,学科,1
総合工学システム学科,2011,計,学級,5
総合システム工学科,2011,国立,学科,0
総合システム工学科,2011,国立,学級,0
総合システム工学科,2011,公立,学科,0
総合システム工学科,2011,公立,学級,0
総合システム工学科,2011,私立,学科,1
総合システム工学科,2011,私立,学級,4
総合システム工学科,2011,計,学科,1
総合システム工学科,2011,計,学級,4
ものづくり工学科,2011,国立,学科,0
ものづくり工学科,2011,国立,学級,0
ものづくり工学科,2011,公立,学科,1
ものづくり工学科,2011,公立,学級,8
ものづくり工学科,2011,私立,学科,0
ものづくり工学科,2011,私立,学級,0
ものづくり工学科,2011,計,学科,1
ものづくり工学科,2011,計,学級,8
生産システム工学科,2011,国立,学科,0
生産システム工学科,2011,国立,学級,0
生産システム工学科,2011,公立,学科,0
生産システム工学科,2011,公立,学級,0
生産システム工学科,2011,私立,学科,0
生産システム工学科,2011,私立,学級,0
生産システム工学科,2011,計,学科,0
生産システム工学科,2011,計,学級,0
創造技術工学科,2011,国立,学科,0
創造技術工学科,2011,国立,学級,0
創造技術工学科,2011,公立,学科,0
創造技術工学科,2011,公立,学級,0
創造技術工学科,2011,私立,学科,0
創造技術工学科,2011,私立,学級,0
創造技術工学科,2011,計,学科,0
創造技術工学科,2011,計,学級,0
産業システム工学科,2011,国立,学科,0
産業システム工学科,2011,国立,学級,0
産業システム工学科,2011,公立,学科,0
産業システム工学科,2011,公立,学級,0
産業システム工学科,2011,私立,学科,0
産業システム工学科,2011,私立,学級,0
産業システム工学科,2011,計,学科,0
産業システム工学科,2011,計,学級,0
創造工学科,2011,国立,学科,0
創造工学科,2011,国立,学級,0
創造工学科,2011,公立,学科,0
創造工学科,2011,公立,学級,0
創造工学科,2011,私立,学科,0
創造工学科,2011,私立,学級,0
創造工学科,2011,計,学科,0
創造工学科,2011,計,学級,0
生産デザイン工学科,2011,国立,学科,0
生産デザイン工学科,2011,国立,学級,0
生産デザイン工学科,2011,公立,学科,0
生産デザイン工学科,2011,公立,学級,0
生産デザイン工学科,2011,私立,学科,0
生産デザイン工学科,2011,私立,学級,0
生産デザイン工学科,2011,計,学科,0
生産デザイン工学科,2011,計,学級,0
総合理工学科,2011,国立,学科,0
総合理工学科,2011,国立,学級,0
総合理工学科,2011,公立,学科,0
総合理工学科,2011,公立,学級,0
総合理工学科,2011,私立,学科,0
総合理工学科,2011,私立,学級,0
総合理工学科,2011,計,学科,0
総合理工学科,2011,計,学級,0
ソーシャルデザイン工学科,2011,国立,学科,0
ソーシャルデザイン工学科,2011,国立,学級,0
ソーシャルデザイン工学科,2011,公立,学科,0
ソーシャルデザイン工学科,2011,公立,学級,0
ソーシャルデザイン工学科,2011,私立,学科,0
ソーシャルデザイン工学科,2011,私立,学級,0
ソーシャルデザイン工学科,2011,計,学科,0
ソーシャルデザイン工学科,2011,計,学級,0
未来創造工学科,2011,国立,学科,0
未来創造工学科,2011,国立,学級,0
未来創造工学科,2011,公立,学科,0
未来創造工学科,2011,公立,学級,0
未来創造工学科,2011,私立,学科,0
未来創造工学科,2011,私立,学級,0
未来創造工学科,2011,計,学科,0
未来創造工学科,2011,計,学級,0
総合工学科,2011,国立,学科,0
総合工学科,2011,国立,学級,0
総合工学科,2011,公立,学科,0
総合工学科,2011,公立,学級,0
総合工学科,2011,私立,学科,0
総合工学科,2011,私立,学級,0
総合工学科,2011,計,学科,0
総合工学科,2011,計,学級,0
創造システム工学科,2011,国立,学科,0
創造システム工学科,2011,国立,学級,0
創造システム工学科,2011,公立,学科,0
創造システム工学科,2011,公立,学級,0
創造システム工学科,2011,私立,学科,0
創造システム工学科,2011,私立,学級,0
創造システム工学科,2011,計,学科,0
創造システム工学科,2011,計,学級,0
国際創造工学科,2011,国立,学科,0
国際創造工学科,2011,国立,学級,0
国際創造工学科,2011,公立,学科,0
国際創造工学科,2011,公立,学級,0
国際創造工学科,2011,私立,学科,0
国際創造工学科,2011,私立,学級,0
国際創造工学科,2011,計,学科,0
国際創造工学科,2011,計,学級,0
国際理工学科,2011,国立,学科,0
国際理工学科,2011,国立,学級,0
国際理工学科,2011,公立,学科,0
国際理工学科,2011,公立,学級,0
国際理工学科,2011,私立,学科,0
国際理工学科,2011,私立,学級,0
国際理工学科,2011,計,学科,0
国際理工学科,2011,計,学級,0
航海学科,2011,国立,学科,0
航海学科,2011,国立,学級,0
航海学科,2011,公立,学科,0
航海学科,2011,公立,学級,0
航海学科,2011,私立,学科,0
航海学科,2011,私立,学級,0
航海学科,2011,計,学科,0
航海学科,2011,計,学級,0
機関学科,2011,国立,学科,0
機関学科,2011,国立,学級,0
機関学科,2011,公立,学科,0
機関学科,2011,公立,学級,0
機関学科,2011,私立,学科,0
機関学科,2011,私立,学級,0
機関学科,2011,計,学科,0
機関学科,2011,計,学級,0
商船学科,2011,国立,学科,5
商船学科,2011,国立,学級,5
商船学科,2011,公立,学科,0
商船学科,2011,公立,学級,0
商船学科,2011,私立,学科,0
商船学科,2011,私立,学級,0
商船学科,2011,計,学科,5
商船学科,2011,計,学級,5
経営情報学科,2011,国立,学科,1
経営情報学科,2011,国立,学級,1
経営情報学科,2011,公立,学科,0
経営情報学科,2011,公立,学級,0
経営情報学科,2011,私立,学科,0
経営情報学科,2011,私立,学級,0
経営情報学科,2011,計,学科,1
経営情報学科,2011,計,学級,1
情報デザイン学科,2011,国立,学科,0
情報デザイン学科,2011,国立,学級,0
情報デザイン学科,2011,公立,学科,0
情報デザイン学科,2011,公立,学級,0
情報デザイン学科,2011,私立,学科,0
情報デザイン学科,2011,私立,学級,0
情報デザイン学科,2011,計,学科,0
情報デザイン学科,2011,計,学級,0
コミュニケーション情報学科,2011,国立,学科,1
コミュニケーション情報学科,2011,国立,学級,1
コミュニケーション情報学科,2011,公立,学科,0
コミュニケーション情報学科,2011,公立,学級,0
コミュニケーション情報学科,2011,私立,学科,0
コミュニケーション情報学科,2011,私立,学級,0
コミュニケーション情報学科,2011,計,学科,1
コミュニケーション情報学科,2011,計,学級,1
ビジネスコミュニケーション学科,2011,国立,学科,0
ビジネスコミュニケーション学科,2011,国立,学級,0
ビジネスコミュニケーション学科,2011,公立,学科,0
ビジネスコミュニケーション学科,2011,公立,学級,0
ビジネスコミュニケーション学科,2011,私立,学科,0
ビジネスコミュニケーション学科,2011,私立,学級,0
ビジネスコミュニケーション学科,2011,計,学科,0
ビジネスコミュニケーション学科,2011,計,学級,0
国際流通学科,2011,国立,学科,0
国際流通学科,2011,国立,学級,0
国際流通学科,2011,公立,学科,0
国際流通学科,2011,公立,学級,0
国際流通学科,2011,私立,学科,0
国際流通学科,2011,私立,学級,0
国際流通学科,2011,計,学科,0
国際流通学科,2011,計,学級,0
国際ビジネス学科,2011,国立,学科,1
国際ビジネス学科,2011,国立,学級,1
国際ビジネス学科,2011,公立,学科,0
国際ビジネス学科,2011,公立,学級,0
国際ビジネス学科,2011,私立,学科,0
国際ビジネス学科,2011,私立,学級,0
国際ビジネス学科,2011,計,学科,1
国際ビジネス学科,2011,計,学級,1
情報機械システム工学科,2011,国立,学科,0
情報機械システム工学科,2011,国立,学級,0
情報機械システム工学科,2011,公立,学科,0
情報機械システム工学科,2011,公立,学級,0
情報機械システム工学科,2011,私立,学科,0
情報機械システム工学科,2011,私立,学級,0
情報機械システム工学科,2011,計,学科,0
情報機械システム工学科,2011,計,学級,0
計,2011,国立,学科,235
計,2011,国立,学級,235
計,2011,公立,学科,7
計,2011,公立,学級,19
計,2011,私立,学科,8
計,2011,私立,学級,11
計,2011,計,学科,250
計,2011,計,学級,265
機械工学科,2012,国立,学科,39
機械工学科,2012,国立,学級,39
機械工学科,2012,公立,学科,1
機械工学科,2012,公立,学級,2
機械工学科,2012,私立,学科,1
機械工学科,2012,私立,学級,1
機械工学科,2012,計,学科,41
機械工学科,2012,計,学級,42
生産機械工学科,2012,国立,学科,0
生産機械工学科,2012,国立,学級,0
生産機械工学科,2012,公立,学科,0
生産機械工学科,2012,公立,学級,0
生産機械工学科,2012,私立,学科,0
生産機械工学科,2012,私立,学級,0
生産機械工学科,2012,計,学科,0
生産機械工学科,2012,計,学級,0
機械電気工学科,2012,国立,学科,1
機械電気工学科,2012,国立,学級,1
機械電気工学科,2012,公立,学科,0
機械電気工学科,2012,公立,学級,0
機械電気工学科,2012,私立,学科,0
機械電気工学科,2012,私立,学級,0
機械電気工学科,2012,計,学科,1
機械電気工学科,2012,計,学級,1
金属工学科,2012,国立,学科,0
金属工学科,2012,国立,学級,0
金属工学科,2012,公立,学科,0
金属工学科,2012,公立,学級,0
金属工学科,2012,私立,学科,0
金属工学科,2012,私立,学級,0
金属工学科,2012,計,学科,0
金属工学科,2012,計,学級,0
機械システム工学科,2012,国立,学科,5
機械システム工学科,2012,国立,学級,5
機械システム工学科,2012,公立,学科,0
機械システム工学科,2012,公立,学級,0
機械システム工学科,2012,私立,学科,0
機械システム工学科,2012,私立,学級,0
機械システム工学科,2012,計,学科,5
機械システム工学科,2012,計,学級,5
知能機械工学科,2012,国立,学科,1
知能機械工学科,2012,国立,学級,1
知能機械工学科,2012,公立,学科,0
知能機械工学科,2012,公立,学級,0
知能機械工学科,2012,私立,学科,0
知能機械工学科,2012,私立,学級,0
知能機械工学科,2012,計,学科,1
知能機械工学科,2012,計,学級,1
材料工学科,2012,国立,学科,2
材料工学科,2012,国立,学級,2
材料工学科,2012,公立,学科,0
材料工学科,2012,公立,学級,0
材料工学科,2012,私立,学科,0
材料工学科,2012,私立,学級,0
材料工学科,2012,計,学科,2
材料工学科,2012,計,学級,2
環境材料工学科,2012,国立,学科,1
環境材料工学科,2012,国立,学級,1
環境材料工学科,2012,公立,学科,0
環境材料工学科,2012,公立,学級,0
環境材料工学科,2012,私立,学科,0
環境材料工学科,2012,私立,学級,0
環境材料工学科,2012,計,学科,1
環境材料工学科,2012,計,学級,1
マテリアル環境工学科,2012,国立,学科,1
マテリアル環境工学科,2012,国立,学級,1
マテリアル環境工学科,2012,公立,学科,0
マテリアル環境工学科,2012,公立,学級,0
マテリアル環境工学科,2012,私立,学科,0
マテリアル環境工学科,2012,私立,学級,0
マテリアル環境工学科,2012,計,学科,1
マテリアル環境工学科,2012,計,学級,1
機械知能システム工学科,2012,国立,学科,1
機械知能システム工学科,2012,国立,学級,1
機械知能システム工学科,2012,公立,学科,0
機械知能システム工学科,2012,公立,学級,0
機械知能システム工学科,2012,私立,学科,0
機械知能システム工学科,2012,私立,学級,0
機械知能システム工学科,2012,計,学科,1
機械知能システム工学科,2012,計,学級,1
システム制御工学科,2012,国立,学科,0
システム制御工学科,2012,国立,学級,0
システム制御工学科,2012,公立,学科,0
システム制御工学科,2012,公立,学級,0
システム制御工学科,2012,私立,学科,0
システム制御工学科,2012,私立,学級,0
システム制御工学科,2012,計,学科,0
システム制御工学科,2012,計,学級,0
生産システム工学科,2012,国立,学科,0
生産システム工学科,2012,国立,学級,0
生産システム工学科,2012,公立,学科,0
生産システム工学科,2012,公立,学級,0
生産システム工学科,2012,私立,学科,0
生産システム工学科,2012,私立,学級,0
生産システム工学科,2012,計,学科,0
生産システム工学科,2012,計,学級,0
材料システム工学科,2012,国立,学科,0
材料システム工学科,2012,国立,学級,0
材料システム工学科,2012,公立,学科,0
材料システム工学科,2012,公立,学級,0
材料システム工学科,2012,私立,学科,0
材料システム工学科,2012,私立,学級,0
材料システム工学科,2012,計,学科,0
材料システム工学科,2012,計,学級,0
電気工学科,2012,国立,学科,8
電気工学科,2012,国立,学級,8
電気工学科,2012,公立,学科,1
電気工学科,2012,公立,学級,1
電気工学科,2012,私立,学科,1
電気工学科,2012,私立,学級,1
電気工学科,2012,計,学科,10
電気工学科,2012,計,学級,10
電子工学科,2012,国立,学科,2
電子工学科,2012,国立,学級,2
電子工学科,2012,公立,学科,1
電子工学科,2012,公立,学級,1
電子工学科,2012,私立,学科,0
電子工学科,2012,私立,学級,0
電子工学科,2012,計,学科,3
電子工学科,2012,計,学級,3
電子機械工学科,2012,国立,学科,3
電子機械工学科,2012,国立,学級,3
電子機械工学科,2012,公立,学科,0
電子機械工学科,2012,公立,学級,0
電子機械工学科,2012,私立,学科,0
電子機械工学科,2012,私立,学級,0
電子機械工学科,2012,計,学科,3
電子機械工学科,2012,計,学級,3
機械電子工学科,2012,国立,学科,1
機械電子工学科,2012,国立,学級,1
機械電子工学科,2012,公立,学科,0
機械電子工学科,2012,公立,学級,0
機械電子工学科,2012,私立,学科,1
機械電子工学科,2012,私立,学級,1
機械電子工学科,2012,計,学科,2
機械電子工学科,2012,計,学級,2
電子制御工学科,2012,国立,学科,17
電子制御工学科,2012,国立,学級,17
電子制御工学科,2012,公立,学科,0
電子制御工学科,2012,公立,学級,0
電子制御工学科,2012,私立,学科,0
電子制御工学科,2012,私立,学級,0
電子制御工学科,2012,計,学科,17
電子制御工学科,2012,計,学級,17
電子メディア工学科,2012,国立,学科,1
電子メディア工学科,2012,国立,学級,1
電子メディア工学科,2012,公立,学科,0
電子メディア工学科,2012,公立,学級,0
電子メディア工学科,2012,私立,学科,0
電子メディア工学科,2012,私立,学級,0
電子メディア工学科,2012,計,学科,1
電子メディア工学科,2012,計,学級,1
電気情報工学科,2012,国立,学科,15
電気情報工学科,2012,国立,学級,15
電気情報工学科,2012,公立,学科,0
電気情報工学科,2012,公立,学級,0
電気情報工学科,2012,私立,学科,0
電気情報工学科,2012,私立,学級,0
電気情報工学科,2012,計,学科,15
電気情報工学科,2012,計,学級,15
電気電子工学科,2012,国立,学科,15
電気電子工学科,2012,国立,学級,15
電気電子工学科,2012,公立,学科,0
電気電子工学科,2012,公立,学級,0
電気電子工学科,2012,私立,学科,1
電気電子工学科,2012,私立,学級,1
電気電子工学科,2012,計,学科,16
電気電子工学科,2012,計,学級,16
電気電子システム工学科,2012,国立,学科,1
電気電子システム工学科,2012,国立,学級,1
電気電子システム工学科,2012,公立,学科,0
電気電子システム工学科,2012,公立,学級,0
電気電子システム工学科,2012,私立,学科,0
電気電子システム工学科,2012,私立,学級,0
電気電子システム工学科,2012,計,学科,1
電気電子システム工学科,2012,計,学級,1
電気・電子システム工学科,2012,国立,学科,2
電気・電子システム工学科,2012,国立,学級,2
電気・電子システム工学科,2012,公立,学科,0
電気・電子システム工学科,2012,公立,学級,0
電気・電子システム工学科,2012,私立,学科,0
電気・電子システム工学科,2012,私立,学級,0
電気・電子システム工学科,2012,計,学科,2
電気・電子システム工学科,2012,計,学級,2
電気システム工学科,2012,国立,学科,1
電気システム工学科,2012,国立,学級,1
電気システム工学科,2012,公立,学科,0
電気システム工学科,2012,公立,学級,0
電気システム工学科,2012,私立,学科,0
電気システム工学科,2012,私立,学級,0
電気システム工学科,2012,計,学科,1
電気システム工学科,2012,計,学級,1
知能エレクトロニクス工学科,2012,国立,学科,1
知能エレクトロニクス工学科,2012,国立,学級,1
知能エレクトロニクス工学科,2012,公立,学科,0
知能エレクトロニクス工学科,2012,公立,学級,0
知能エレクトロニクス工学科,2012,私立,学科,0
知能エレクトロニクス工学科,2012,私立,学級,0
知能エレクトロニクス工学科,2012,計,学科,1
知能エレクトロニクス工学科,2012,計,学級,1
電気制御システム工学科,2012,国立,学科,1
電気制御システム工学科,2012,国立,学級,1
電気制御システム工学科,2012,公立,学科,0
電気制御システム工学科,2012,公立,学級,0
電気制御システム工学科,2012,私立,学科,0
電気制御システム工学科,2012,私立,学級,0
電気制御システム工学科,2012,計,学科,1
電気制御システム工学科,2012,計,学級,1
電子システム工学科,2012,国立,学科,1
電子システム工学科,2012,国立,学級,1
電子システム工学科,2012,公立,学科,0
電子システム工学科,2012,公立,学級,0
電子システム工学科,2012,私立,学科,0
電子システム工学科,2012,私立,学級,0
電子システム工学科,2012,計,学科,1
電子システム工学科,2012,計,学級,1
電気電子創造工学科,2012,国立,学科,0
電気電子創造工学科,2012,国立,学級,0
電気電子創造工学科,2012,公立,学科,0
電気電子創造工学科,2012,公立,学級,0
電気電子創造工学科,2012,私立,学科,0
電気電子創造工学科,2012,私立,学級,0
電気電子創造工学科,2012,計,学科,0
電気電子創造工学科,2012,計,学級,0
制御情報工学科,2012,国立,学科,8
制御情報工学科,2012,国立,学級,8
制御情報工学科,2012,公立,学科,0
制御情報工学科,2012,公立,学級,0
制御情報工学科,2012,私立,学科,0
制御情報工学科,2012,私立,学級,0
制御情報工学科,2012,計,学科,8
制御情報工学科,2012,計,学級,8
電子情報工学科,2012,国立,学科,8
電子情報工学科,2012,国立,学級,8
電子情報工学科,2012,公立,学科,0
電子情報工学科,2012,公立,学級,0
電子情報工学科,2012,私立,学科,0
電子情報工学科,2012,私立,学級,0
電子情報工学科,2012,計,学科,8
電子情報工学科,2012,計,学級,8
情報電子工学科,2012,国立,学科,1
情報電子工学科,2012,国立,学級,1
情報電子工学科,2012,公立,学科,0
情報電子工学科,2012,公立,学級,0
情報電子工学科,2012,私立,学科,0
情報電子工学科,2012,私立,学級,0
情報電子工学科,2012,計,学科,1
情報電子工学科,2012,計,学級,1
情報工学科,2012,国立,学科,14
情報工学科,2012,国立,学級,14
情報工学科,2012,公立,学科,0
情報工学科,2012,公立,学級,0
情報工学科,2012,私立,学科,1
情報工学科,2012,私立,学級,1
情報工学科,2012,計,学科,15
情報工学科,2012,計,学級,15
流通情報工学科,2012,国立,学科,1
流通情報工学科,2012,国立,学級,1
流通情報工学科,2012,公立,学科,0
流通情報工学科,2012,公立,学級,0
流通情報工学科,2012,私立,学科,0
流通情報工学科,2012,私立,学級,0
流通情報工学科,2012,計,学科,1
流通情報工学科,2012,計,学級,1
電波通信学科,2012,国立,学科,0
電波通信学科,2012,国立,学級,0
電波通信学科,2012,公立,学科,0
電波通信学科,2012,公立,学級,0
電波通信学科,2012,私立,学科,0
電波通信学科,2012,私立,学級,0
電波通信学科,2012,計,学科,0
電波通信学科,2012,計,学級,0
情報通信工学科,2012,国立,学科,0
情報通信工学科,2012,国立,学級,0
情報通信工学科,2012,公立,学科,0
情報通信工学科,2012,公立,学級,0
情報通信工学科,2012,私立,学科,0
情報通信工学科,2012,私立,学級,0
情報通信工学科,2012,計,学科,0
情報通信工学科,2012,計,学級,0
情報通信システム工学科,2012,国立,学科,1
情報通信システム工学科,2012,国立,学級,1
情報通信システム工学科,2012,公立,学科,0
情報通信システム工学科,2012,公立,学級,0
情報通信システム工学科,2012,私立,学科,0
情報通信システム工学科,2012,私立,学級,0
情報通信システム工学科,2012,計,学科,1
情報通信システム工学科,2012,計,学級,1
メディア情報工学科,2012,国立,学科,1
メディア情報工学科,2012,国立,学級,1
メディア情報工学科,2012,公立,学科,0
メディア情報工学科,2012,公立,学級,0
メディア情報工学科,2012,私立,学科,0
メディア情報工学科,2012,私立,学級,0
メディア情報工学科,2012,計,学科,1
メディア情報工学科,2012,計,学級,1
国際コミュニケーション情報工学科,2012,国立,学科,0
国際コミュニケーション情報工学科,2012,国立,学級,0
国際コミュニケーション情報工学科,2012,公立,学科,0
国際コミュニケーション情報工学科,2012,公立,学級,0
国際コミュニケーション情報工学科,2012,私立,学科,0
国際コミュニケーション情報工学科,2012,私立,学級,0
国際コミュニケーション情報工学科,2012,計,学科,0
国際コミュニケーション情報工学科,2012,計,学級,0
グローバル情報工学科,2012,国立,学科,0
グローバル情報工学科,2012,国立,学級,0
グローバル情報工学科,2012,公立,学科,0
グローバル情報工学科,2012,公立,学級,0
グローバル情報工学科,2012,私立,学科,1
グローバル情報工学科,2012,私立,学級,1
グローバル情報工学科,2012,計,学科,1
グローバル情報工学科,2012,計,学級,1
グローバル情報学科,2012,国立,学科,0
グローバル情報学科,2012,国立,学級,0
グローバル情報学科,2012,公立,学科,0
グローバル情報学科,2012,公立,学級,0
グローバル情報学科,2012,私立,学科,0
グローバル情報学科,2012,私立,学級,0
グローバル情報学科,2012,計,学科,0
グローバル情報学科,2012,計,学級,0
情報システム工学科,2012,国立,学科,1
情報システム工学科,2012,国立,学級,1
情報システム工学科,2012,公立,学科,0
情報システム工学科,2012,公立,学級,0
情報システム工学科,2012,私立,学科,0
情報システム工学科,2012,私立,学級,0
情報システム工学科,2012,計,学科,1
情報システム工学科,2012,計,学級,1
情報ネットワーク工学科,2012,国立,学科,1
情報ネットワーク工学科,2012,国立,学級,1
情報ネットワーク工学科,2012,公立,学科,0
情報ネットワーク工学科,2012,公立,学級,0
情報ネットワーク工学科,2012,私立,学科,0
情報ネットワーク工学科,2012,私立,学級,0
情報ネットワーク工学科,2012,計,学科,1
情報ネットワーク工学科,2012,計,学級,1
通信ネットワーク工学科,2012,国立,学科,1
通信ネットワーク工学科,2012,国立,学級,1
通信ネットワーク工学科,2012,公立,学科,0
通信ネットワーク工学科,2012,公立,学級,0
通信ネットワーク工学科,2012,私立,学科,0
通信ネットワーク工学科,2012,私立,学級,0
通信ネットワーク工学科,2012,計,学科,1
通信ネットワーク工学科,2012,計,学級,1
情報通信エレクトロニクス工学科,2012,国立,学科,1
情報通信エレクトロニクス工学科,2012,国立,学級,1
情報通信エレクトロニクス工学科,2012,公立,学科,0
情報通信エレクトロニクス工学科,2012,公立,学級,0
情報通信エレクトロニクス工学科,2012,私立,学科,0
